#NOM?;NAME;ISIN CODE;;#NOM?;Q1 2010;Q2 2010;Q3 2010;Q4 2010;Q1 2011;Q2 2011;Q3 2011;Q4 2011;Q1 2012;Q2 2012;Q3 2012;Q4 2012;Q1 2013;Q2 2013;Q3 2013;Q4 2013;Q1 2014;Q2 2014;Q3 2014;Q4 2014;Q1 2015;Q2 2015;Q3 2015;Q4 2015;Q1 2016;Q2 2016;Q3 2016;Q4 2016;Q1 2017;Q2 2017;Q3 2017;Q4 2017;Q1 2018;Q2 2018;Q3 2018;Q4 2018;Q1 2019;Q2 2019;Q3 2019;Q4 2019;Q1 2020;Q2 2020;Q3 2020;Q4 2020;Q1 2021;Q2 2021;Q3 2021;Q4 2021;Q1 2022;Q2 2022;Q3 2022;Q4 2022;Q1 2023;Q2 2023;Q3 2023;Q4 2023;Q1 2024;Q2 2024;Q3 2024;Q4 2024
;;;;GILEAD SCIENCES, INC - COMMON SHARES OUTSTANDING;1603996;1603996;1603996;1603996;1506212;1506212;1506212;1506212;1519163;1519163;1519163;1519163;1534414;1534414;1534414;1534414;1499000;1499000;1499000;1499000;1422000;1422000;1422000;1422000;1310000;1310000;1310000;1310000;1308000;1308000;1308000;1308000;1282000;1282000;1282000;1282000;1266000;1266000;1266000;1266000;1254000;1254000;1254000;1254000;1254000;1254000;1254000;1254000;1247000;1247000;1247000;1247000;1246000;1246000;1246000;1246000;1246000;1246000;1246000;1246000
;;;;GILEAD SCIENCES, INC;21,635;22,82;17,07;17,88;18,29;21,33;20,975;18,905;20,465;24,39;25,8175;33,72;36,725;47,98;51,655;62,8;75,1;73,64;85,29;105,59;94,26;97,72;116,01;98,27;101,19;94,12;84,86;78,03;71,61;67,1;70,7;83,52;71,64;73,14;71,28;77,96;62,55;65,88;67,83;63,22;64,98;72,51;76,06;63,32;58,26;66,44;69,13;68,56;72,58;59,67;62,36;62,32;85,85;83,24;76,715;74,1;81,01;72,88;68,64;83,94
;;;;GILEAD SCIENCES, INC - TOT RETURN IND;3418,86;3606,12;2697,48;2825,48;2890,27;3370,67;3314,57;2987,46;3233,97;3854,22;4079,8;5328,59;5803,45;7582,02;8162,76;9923,95;11867,65;11636,94;13477,92;16685,82;14895,41;15442,17;18399,44;15647,13;16181,01;15122,01;13710,91;12683,72;11713,25;11059,77;11746,38;13964,03;12061,55;12402,37;12183,8;13428,09;10865;11554,7;12008,59;11298,69;11721,42;13209,41;13985,48;11762,27;10945,3;12626,04;13274,11;13297,33;14218,75;11836,37;12526,23;12658,39;17581,79;17207,55;16011,27;15615,43;17228,16;15660;14923,49;18419,67
;;;;GILEAD SCIENCES, INC - TURNOVER BY VOLUME;963804,5;1287875;1866797;1561539;1124615;1067406;1029812;1081119;1054330;1227463;828912,8;830973,6;841093,5;591622,9;771151,1;482645,8;654002,1;830874,8;915754,2;876210,8;1090236;826692,2;688868,7;724344,8;596502,3;817294,1;623636,4;674594,3;586610,1;660395,6;541135,8;597444,4;491911,9;534386,1;457672;400468,3;473380,6;466959,8;423398,4;380457,8;400004,8;1236052;1079757;555027,9;595475,5;547937,1;435202,9;397476,3;439095,1;702058,8;499889,5;437735,9;503210,4;392580,6;339251,4;344011,6;384212,1;468192,7;486175,6;417977,6
;;;;GARTNER 'A' - EPS-INT SURP VALUE;0,21;0,28;0,24;0,24;0,23;0,39;0,29;0,32;0,31;0,46;0,36;0,43;0,33;0,61;0,38;0,49;0,4;0,65;0,4;0,58;0,44;0,72;0,37;0,65;0,45;0,92;0,61;0,71;0,58;0,97;0,6;0,88;0,65;NA;0,72;1,03;0,85;1,2;0,58;1,45;0,7;1,18;1,2;1,2;0,91;1,59;2;2,24;2,03;2,99;2,33;2,85;2,41;3,7;2,88;2,85;2,56;3,04;2,93;3,22
;;;;GARTNER 'A' - LTG MEAN ESTIMATE;16,33;18,33;18,33;18,33;15,83;20,5;20,5;22,68;23,4;22;20,84;22,04;22,23;18,57;18,7;17,45;17,4;16,35;17,3;16,93;16;15,8;16,88;16,88;17,12;15,43;15,35;14,23;15,88;12,07;19,39;18,86;17,71;17,73;17,1;16,5;14,4;14,17;12,6;9,7;8,05;9,75;5,75;6,8;11,7;9,95;16,4;16,4;21,6;18,3;9,2;6,9;7,95;3,95;4,6;4,6;6,3;10,8;10,2;11,62
;;;;GARTNER 'A' - EPS-INT SURP PDIFF;51,811;6,33;26,316;9,091;1,469;3,723;0,496;2,129;7,359;-1,896;3,971;5,737;-5,112;3,002;-4,912;-4,854;1,587;-5,097;8,433;3,984;11,111;-9,907;-0,248;3,698;7,283;4,254;40,069;4,144;16,917;-0,843;0,854;5,721;25,548;NA;24,266;7,561;37,057;-3,783;9,49;22,881;61,955;45,141;270,37;48,843;73,297;94,748;89,708;29,601;30,505;23,722;33,343;33,517;28,823;47,77;43,761;13,713;30,899;7,447;15,819;6,474
;;;;GARTNER 'A' - NET SALES OR REVENUES;1288454;1288454;1288454;1288454;1468588;1468588;1468588;1468588;1615808;1615808;1615808;1615808;1784213;1784213;1784213;1784213;2021441;2021441;2021441;2021441;2163056;2163056;2163056;2163056;2444540;2444540;2444540;2444540;3311494;3311494;3311494;3311494;3975454;3975454;3975454;3975454;4245321;4245321;4245321;4245321;4099403;4099403;4099403;4099403;4733962;4733962;4733962;4733962;5475846;5475846;5475846;5475846;5906956;5906956;5906956;5906956;6267411;6267411;6267411;6267411
;;;;GARTNER 'A' - OPERATING INCOME;157168;157168;157168;157168;214062;214062;214062;214062;248127;248127;248127;248127;275829;275829;275829;275829;308029;308029;308029;308029;314172;314172;314172;314172;347739;347739;347739;347739;134521;134521;134521;134521;366912;366912;366912;366912;379550;379550;379550;379550;496432;496432;496432;496432;921806;921806;921806;921806;1163185;1163185;1163185;1163185;1131471;1131471;1131471;1131471;1168160;1168160;1168160;1168160
;;;;GARTNER 'A' - NET INC BEFORE EXTRA/PFD DIVS;96285;96285;96285;96285;136902;136902;136902;136902;165903;165903;165903;165903;182801;182801;182801;182801;183766;183766;183766;183766;175635;175635;175635;175635;193582;193582;193582;193582;-56321;-56321;-56321;-56321;117056;117056;117056;117056;233290;233290;233290;233290;266745;266745;266745;266745;793560;793560;793560;793560;807799;807799;807799;807799;882466;882466;882466;882466;1253715;1253715;1253715;1253715
;;;;GARTNER 'A' - TOTAL ASSETS;1264492;1264492;1264492;1264492;1357077;1357077;1357077;1357077;1598750;1598750;1598750;1598750;1759211;1759211;1759211;1759211;1886391;1886391;1886391;1886391;2148268;2148268;2148268;2148268;2340060;2340060;2340060;2340060;7252106;7252106;7252106;7252106;6166980;6166980;6166980;6166980;7071676;7071676;7071676;7071676;7212408;7212408;7212408;7212408;7276320;7276320;7276320;7276320;7161418;7161418;7161418;7161418;7691205;7691205;7691205;7691205;8271914;8271914;8271914;8271914
;;;;GARTNER 'A' - TOTAL LIABILITIES;1077436;1077436;1077436;1077436;1175293;1175293;1175293;1175293;1292077;1292077;1292077;1292077;1397895;1397895;1397895;1397895;1725220;1725220;1725220;1725220;2280668;2280668;2280668;2280668;2279182;2279182;2279182;2279182;6268641;6268641;6268641;6268641;5316223;5316223;5316223;5316223;6133083;6133083;6133083;6133083;6121980;6121980;6121980;6121980;6905262;6905262;6905262;6905262;6933620;6933620;6933620;6933620;7010571;7010571;7010571;7010571;6912745;6912745;6912745;6912745
;;;;GARTNER 'A' - COMMON SHAREHOLDERS' EQUITY;187056;187056;187056;187056;181784;181784;181784;181784;306673;306673;306673;306673;361316;361316;361316;361316;161171;161171;161171;161171;-132400;-132400;-132400;-132400;60878;60878;60878;60878;983465;983465;983465;983465;850757;850757;850757;850757;938593;938593;938593;938593;1090428;1090428;1090428;1090428;371058;371058;371058;371058;227798;227798;227798;227798;680634;680634;680634;680634;1359169;1359169;1359169;1359169
;;;;GARTNER 'A' - CASH;NA;NA;NA;NA;142739;142739;142739;142739;299852;299852;299852;299852;423990;423990;423990;423990;365302;365302;365302;365302;372976;372976;372976;372976;474233;474233;474233;474233;538908;538908;538908;538908;156368;156368;156368;156368;280836;280836;280836;280836;712583;712583;712583;712583;756493;756493;756493;756493;697999;697999;697999;697999;1319599;1319599;1319599;1319599;1933747;1933747;1933747;1933747
;;;;GARTNER 'A' - FUNDS FROM OPERATIONS;145387;145387;145387;145387;177582;177582;177582;177582;213729;213729;213729;213729;245959;245959;245959;245959;243716;243716;243716;243716;256911;256911;256911;256911;300146;300146;300146;300146;120041;120041;120041;120041;414121;414121;414121;414121;544208;544208;544208;544208;638331;638331;638331;638331;1171588;1171588;1171588;1171588;1135931;1135931;1135931;1135931;1095166;1095166;1095166;1095166;1526105;1526105;1526105;1526105
;;;;GARTNER INC - CAPITAL EXPENDITURES;21694;21694;21694;21694;41954;41954;41954;41954;44337;44337;44337;44337;36498;36498;36498;36498;38486;38486;38486;38486;46128;46128;46128;46128;49863;49863;49863;49863;110765;110765;110765;110765;126873;126873;126873;126873;149016;149016;149016;149016;83888;83888;83888;83888;59834;59834;59834;59834;108050;108050;108050;108050;103124;103124;103124;103124;101737;101737;101737;101737
;;;;GARTNER INC - COMMON SHARES OUTSTANDING;95989;95989;95989;95989;93343;93343;93343;93343;93361;93361;93361;93361;91966;91966;91966;91966;87521;87521;87521;87521;82338;82338;82338;82338;82651;82651;82651;82651;90823;90823;90823;90823;89702;89702;89702;89702;89158;89158;89158;89158;88842;88842;88842;88842;82397;82397;82397;82397;79174;79174;79174;79174;78338;78338;78338;78338;77380;77380;77380;77380
;;;;GARTNER INC;18,04;22,41;23,48;30,04;33,53;42,1;40,54;32,86;34,77;43,09;45,02;45,8;46,02;54,48;57,7;59,78;71,05;70,31;72,08;73,25;84,21;83,41;86,14;83,1;90,7;90,58;97,4;88,66;101,07;108,95;124,1;124,57;123,15;116,06;133,33;158,27;127,84;154,98;163,65;140,86;154,1;93,29;120,03;125,72;160,19;187,27;248,43;306,2;321,96;299,46;244,28;284,3601;336,1399;324,71;347,0801;346;451,1101;477,4399;441,3201;501,23
;;;;GARTNER INC - TOT RETURN IND;593,22;736,92;772,11;987,83;1102,59;1384,41;1333,11;1080,56;1143,37;1416,96;1480,43;1506,08;1513,31;1791,51;1897,39;1965,79;2336,39;2312,06;2370,26;2408,74;2769,14;2742,84;2832,61;2732,64;2982,56;2978,61;3202,88;2915,48;3323,56;3582,69;4080,88;4096,33;4049,64;3816,49;4384,39;5204,51;4203,86;5096,32;5381,43;4632,01;5067,39;3067,73;3947,04;4134,14;5267,65;6158,14;8169,31;10069,01;10587,26;9847,37;8032,85;9350,83;11053,55;10677,69;11413,3;11377,79;14834,2;15700,02;14512,27;16482,33
;;;;GARTNER INC - TURNOVER BY VOLUME;28759,4;40070,2;44570,6;47374,9;25761,4;37225,8;31529,9;35726;29087,9;26629,5;32847,3;30410;25981,2;29995,8;26886;32156,9;23536,7;31560,7;29183,5;22383,4;21790,4;29947,5;30499;18028,3;23557;25012,9;25658,8;20624,8;21371,2;47582,9;52643,4;33350,6;33368,1;46306,8;44897,3;30029,8;46247,3;36121,9;23176,2;33378;30798,1;62608,7;37851,8;24842,6;26537,8;33057,5;44359,8;37345,4;28147,4;35049,6;33837,3;30283,1;27239,8;28526;34022,8;25478,7;32012,8;24765,8;26920,3;20933,4
;;;;MCKESSON - EPS-INT SURP VALUE;1,07;1,19;1,26;1,1;1,22;1,12;1,66;1,27;1,63;1,4;2,09;1,55;1,92;1,52;1,45;2,07;2,27;1,45;2,55;2,49;2,79;2,89;2,94;3,14;3,31;3,18;3,14;3,52;2,94;3,05;3,42;2,46;3,28;3,41;3,49;2,9;3,6;3,4;3,69;3,31;3,6;3,81;4,27;2,77;4,8;4,6;5,05;5,56;6,15;6,15;5,83;5,83;6,06;6,9;7,19;7,27;6,23;7,74;6,18;7,88
;;;;MCKESSON - LTG MEAN ESTIMATE;11,33;13,4;10,83;11,33;10,94;10,5;13,27;13,03;14,02;14,26;12,87;11,7;11,7;12,35;13;13;19,13;19,25;15;15;17,13;17,17;16,7;14,73;14,47;9,49;9,56;9,71;9,1;7,85;3,59;4,24;3,61;5,31;5,61;5,68;5,99;6,03;5,51;7,26;7,22;8,28;7,7;8,08;9,33;10,56;10,06;9,48;11,73;12,96;13,59;10,61;10,48;11,87;11,22;9,97;9,7;10,61;11,76;13,85
;;;;MCKESSON - EPS-INT SURP PDIFF;4,967;0,126;-2,326;1,355;11,773;0,493;3,58;11,455;16,864;2,059;1,358;4,682;7,865;-6,83;-37,054;20,781;11,173;-21,253;6,347;6,881;2,361;10,671;7,01;8,145;10,578;1,485;NA;5,693;-3,739;4,638;13,932;-13,086;17,279;15,858;-1,863;0,418;9,662;7,633;0,825;9,826;0,063;7,022;4,133;19,518;23,865;11,446;0,262;34,065;32,031;13,472;-3,43;10,377;-0,459;8,58;0,22;23,936;1,33;9,822;-2,592;9,319
;;;;MCKESSON - NET SALES OR REVENUES;108702000;112084000;112084000;112084000;112084000;122734000;122734000;122734000;122734000;122455000;122455000;122455000;122455000;137609000;137609000;137609000;137609000;179045000;179045000;179045000;179045000;190884000;190884000;190884000;190884000;198533000;198533000;198533000;198533000;208357000;208357000;208357000;208357000;214319000;214319000;214319000;214319000;231051000;231051000;231051000;231051000;238228000;238228000;238228000;238228000;263966000;263966000;263966000;263966000;276711000;276711000;276711000;276711000;308951000;308951000;308951000;308951000;359051000;359051000;359051000
;;;;MCKESSON - OPERATING INCOME;1993000;2098000;2098000;2098000;2098000;2329000;2329000;2329000;2329000;2306000;2306000;2306000;2306000;2469000;2469000;2469000;2469000;3118000;3118000;3118000;3118000;3748000;3748000;3748000;3748000;3464000;3464000;3464000;3464000;2921000;2921000;2921000;2921000;3280000;3280000;3280000;3280000;2841000;2841000;2841000;2841000;3741000;3741000;3741000;3741000;3266000;3266000;3266000;3266000;4552000;4552000;4552000;4552000;3849000;3849000;3849000;3849000;5039000;5039000;5039000
;;;;MCKESSON - NET INC BEFORE EXTRA/PFD DIVS;1263000;1130000;1130000;1130000;1130000;1403000;1403000;1403000;1403000;1338000;1338000;1338000;1338000;1359000;1359000;1359000;1359000;1775000;1775000;1775000;1775000;2290000;2290000;2290000;2290000;5194000;5194000;5194000;5194000;-800000;-800000;-800000;-800000;-52000;-52000;-52000;-52000;900000;900000;900000;900000;-4539000;-4539000;-4539000;-4539000;1114000;1114000;1114000;1114000;3560000;3560000;3560000;3560000;3002000;3002000;3002000;3002000;3295000;3295000;3295000
;;;;MCKESSON - TOTAL ASSETS;28189000;30886000;30886000;30886000;30886000;33093000;33093000;33093000;33093000;34786000;34786000;34786000;34786000;51759000;51759000;51759000;51759000;53870000;53870000;53870000;53870000;56563000;56563000;56563000;56563000;60969000;60969000;60969000;60969000;60381000;60381000;60381000;60381000;59672000;59672000;59672000;59672000;61247000;61247000;61247000;61247000;65015000;65015000;65015000;65015000;63298000;63298000;63298000;63298000;62320000;62320000;62320000;62320000;67443000;67443000;67443000;67443000;75140000;75140000;75140000
;;;;MCKESSON - TOTAL LIABILITIES;20657000;23666000;23666000;23666000;23666000;26262000;26262000;26262000;26262000;27716000;27716000;27716000;27716000;41441000;41441000;41441000;41441000;44399000;44399000;44399000;44399000;46149000;46149000;46149000;46149000;48369000;48369000;48369000;48369000;48865000;48865000;48865000;48865000;49992000;49992000;49992000;49992000;54536000;54536000;54536000;54536000;63569000;63569000;63569000;63569000;65090000;65090000;65090000;65090000;63810000;63810000;63810000;63810000;69042000;69042000;69042000;69042000;76834000;76834000;76834000
;;;;MCKESSON - COMMON SHAREHOLDERS' EQUITY;7532000;7220000;7220000;7220000;7220000;6831000;6831000;6831000;6831000;7070000;7070000;7070000;7070000;8522000;8522000;8522000;8522000;8001000;8001000;8001000;8001000;8924000;8924000;8924000;8924000;11095000;11095000;11095000;11095000;9804000;9804000;9804000;9804000;8094000;8094000;8094000;8094000;5092000;5092000;5092000;5092000;-21000;-21000;-21000;-21000;-2272000;-2272000;-2272000;-2272000;-1857000;-1857000;-1857000;-1857000;-1971000;-1971000;-1971000;-1971000;-2074000;-2074000;-2074000
;;;;MCKESSON - CASH;NA;NA;NA;NA;NA;NA;NA;NA;NA;2456000;2456000;2456000;2456000;4193000;4193000;4193000;4193000;5341000;5341000;5341000;5341000;4048000;4048000;4048000;4048000;2783000;2783000;2783000;2783000;2672000;2672000;2672000;2672000;2981000;2981000;2981000;2981000;4023000;4023000;4023000;4023000;6396000;6396000;6396000;6396000;3935000;3935000;3935000;3935000;4679000;4679000;4679000;4679000;4585000;4585000;4585000;4585000;5956000;5956000;5956000
;;;;MCKESSON CORPORATION - FUNDS FROM OPERATIONS;1776000;2036000;2036000;2036000;2036000;2490000;2490000;2490000;2490000;2495000;2495000;2495000;2495000;2542000;2542000;2542000;2542000;3680000;3680000;3680000;3680000;3639000;3639000;3639000;3639000;3422000;3422000;3422000;3422000;2607000;2607000;2607000;2607000;3422000;3422000;3422000;3422000;3685000;3685000;3685000;3685000;-3644000;-3644000;-3644000;-3644000;3812000;3812000;3812000;3812000;5189000;5189000;5189000;5189000;4341000;4341000;4341000;4341000;5211000;5211000;5211000
;;;;MCKESSON CORPORATION - CAPITAL EXPENDITURES;199000;233000;233000;233000;233000;225000;225000;225000;225000;246000;246000;246000;246000;274000;274000;274000;274000;376000;376000;376000;376000;488000;488000;488000;488000;404000;404000;404000;404000;405000;405000;405000;405000;426000;426000;426000;426000;362000;362000;362000;362000;451000;451000;451000;451000;388000;388000;388000;388000;390000;390000;390000;390000;431000;431000;431000;431000;537000;537000;537000
;;;;MCKESSON CORPORATION - COMMON SHARES OUTSTANDING;271000;252000;252000;252000;252000;235000;235000;235000;235000;227000;227000;227000;227000;231000;231000;231000;231000;232000;232000;232000;232000;225000;225000;225000;225000;211000;211000;211000;211000;202000;202000;202000;202000;190000;190000;190000;190000;162000;162000;162000;162000;158000;158000;158000;158000;145000;145000;145000;145000;136000;136000;136000;136000;130000;130000;130000;130000;125000;125000;125000
;;;;MCKESSON CORPORATION;62,5;66,36;67,01;60,7;71,21;79,77;84,08;70,45;77,91;88,67;95,03;85,91;96,96;107,93;116,18;131,52;161,4;176,04;189,46;192,57;207,58;222,71;225,78;186,07;197,23;157,41;188,1;165,38;140,45;146,17;164,55;155,26;155,95;139,81;134,88;132,32;110,47;118,84;134,24;135,8;138,32;133,06;150,91;146,96;173,92;193,57;192,67;200,02;248,1;307;329,53;346,74;375,1201;363,77;420,8;437,4199;462,98;536,49;586,3401;498,48
;;;;MCKESSON CORPORATION - TOT RETURN IND;440,91;469,09;474,94;431,53;507,66;569,98;602,2;505,87;560,85;639,86;687,31;622,78;704,39;785,56;847,13;960,87;1180,88;1289,77;1389,86;1414,43;1526,43;1639,4;1663,7;1373;1457,49;1165,31;1394,58;1228,01;1044,96;1089,53;1228,6;1161,93;1169,78;1051,1;1016,46;1000,19;837,65;903,88;1024,27;1039,24;1061,53;1024,15;1164,55;1137,17;1348,92;1504,96;1501,23;1562,09;1941,78;2406,87;2587,2;2726,33;2953,65;2868,7;3323,02;3459,46;3666,44;4253,63;4653,9;3961,54
;;;;MCKESSON CORPORATION - TURNOVER BY VOLUME;131182,7;144607,6;171677,6;181754;130104,8;130346,9;123875,4;154109,2;102173,2;121633,9;117467,5;96800,1;79115,3;90273,8;78096,3;60949,8;105106,6;113930,3;85292,8;58183,9;64532,9;62774,8;61006,4;104033,4;117054,8;130974,1;103064,9;96597,8;163903,1;121552,4;110073,2;102353,1;132692,4;111377,1;113029,1;99611,5;107269,4;97372,8;89263,4;100671,2;95748,4;322860,3;102646;69123,2;67981,8;65666,8;72093,2;62096,5;56883,4;75770,4;73745,9;61654,8;65081;62169,5;56621,5;49068,1;50974,1;45621,6;43381,5;63597,6
;;;;NVIDIA - EPS-INT SURP VALUE;0,005;0,006;0,006;0,001;0,004;0,006;0,005;0,006;0,007;0,005;0,002;0,005;0,008;0,007;0,003;0,004;0,005;0,006;0,005;0,005;0,008;0,009;0,006;0,004;0,011;0,009;0,008;0,01;0,021;0,025;0,02;0,023;0,033;0,039;0,051;0,049;0,046;0,02;0,022;0,031;0,045;0,047;0,045;0,054;0,073;0,077;0,091;0,104;0,117;0,132;0,136;0,051;0,058;0,088;0,109;0,27;0,402;0,516;0,612;0,68
;;;;NVIDIA - LTG MEAN ESTIMATE;15,4;14,25;12,4;13;14,25;18;16,45;15,01;14,98;12,49;14,33;14,5;10,75;10,6;12;12;12;8,8;7,11;8,17;8,94;9,72;5,83;5,77;4,37;5,79;22,43;11,33;20,55;11,67;12,19;12,92;15,45;9,5;14,06;17,16;15,56;8,37;10,58;12,5;12,5;14,13;16,13;19,3;25,29;25,19;26,84;32,6;39,37;30,74;22,8;23,4;21,3;21,2;21,2;78,7;112,76;36,09;46,36;52,53
;;;;NVIDIA - EPS-INT SURP PDIFF;85,547;16,162;8,902;-72,015;5,932;45,202;14,108;-0,319;11,71;0,423;4,603;55,367;11,637;18,243;33,745;24,224;2,459;32,45;21,81;9,127;8,848;22,549;-7,264;67,984;75,159;10,063;3,904;7,066;47,265;19,623;19,842;31,805;40,83;34,372;28,672;9,803;-1,33;6,496;8,696;8,278;13,059;13,228;6,762;10,795;13,106;10,336;11,463;2,503;5,758;7,984;5,149;-59,379;-16,475;8,749;18,568;29,403;19,206;11,32;9,532;6,028
;;;;NVIDIA - NET SALES OR REVENUES;3326445;3543309;3543309;3543309;3543309;3997930;3997930;3997930;3997930;4280159;4280159;4280159;4280159;4130162;4130162;4130162;4130162;4681507;4681507;4681507;4681507;5010000;5010000;5010000;5010000;6910000;6910000;6910000;6910000;9714000;9714000;9714000;9714000;11716000;11716000;11716000;11716000;10918000;10918000;10918000;10918000;16675000;16675000;16675000;16675000;26914000;26914000;26914000;26914000;26974000;26974000;26974000;26974000;60922000;60922000;60922000;60922000;130497000;130497000;130497000
;;;;NVIDIA - OPERATING INCOME;-98945;198747;198747;198747;198747;675999;675999;675999;675999;667243;667243;667243;667243;527879;527879;527879;527879;758989;758989;758989;758989;900000;900000;900000;900000;1953000;1953000;1953000;1953000;3210000;3210000;3210000;3210000;3850000;3850000;3850000;3850000;2891000;2891000;2891000;2891000;4682000;4682000;4682000;4682000;10687000;10687000;10687000;10687000;6328000;6328000;6328000;6328000;33595000;33595000;33595000;33595000;82055000;82055000;82055000
;;;;NVIDIA - NET INC BEFORE EXTRA/PFD DIVS;-67987;253146;253146;253146;253146;581090;581090;581090;581090;562536;562536;562536;562536;439990;439990;439990;439990;630587;630587;630587;630587;614000;614000;614000;614000;1666000;1666000;1666000;1666000;2914000;2914000;2914000;2914000;3773000;3773000;3773000;3773000;2796000;2796000;2796000;2796000;4332000;4332000;4332000;4332000;9752000;9752000;9752000;9752000;4368000;4368000;4368000;4368000;29760000;29760000;29760000;29760000;72880000;72880000;72880000
;;;;NVIDIA - TOTAL ASSETS;3585918;4495246;4495246;4495246;4495246;5545469;5545469;5545469;5545469;6408718;6408718;6408718;6408718;7250894;7250894;7250894;7250894;7201368;7201368;7201368;7201368;7370000;7370000;7370000;7370000;9841000;9841000;9841000;9841000;11241000;11241000;11241000;11241000;13292000;13292000;13292000;13292000;16767000;16767000;16767000;16767000;27985000;27985000;27985000;27985000;42965000;42965000;42965000;42965000;37786000;37786000;37786000;37786000;59647000;59647000;59647000;59647000;100622000;100622000;100622000
;;;;NVIDIA - TOTAL LIABILITIES;920778;1313784;1313784;1313784;1313784;1399745;1399745;1399745;1399745;1581015;1581015;1581015;1581015;2794496;2794496;2794496;2794496;2783386;2783386;2783386;2783386;2901000;2901000;2901000;2901000;4079000;4079000;4079000;4079000;3770000;3770000;3770000;3770000;3950000;3950000;3950000;3950000;4563000;4563000;4563000;4563000;11092000;11092000;11092000;11092000;16353000;16353000;16353000;16353000;15685000;15685000;15685000;15685000;16669000;16669000;16669000;16669000;21295000;21295000;21295000
;;;;NVIDIA - COMMON SHAREHOLDERS' EQUITY;2665140;3181462;3181462;3181462;3181462;4145724;4145724;4145724;4145724;4827703;4827703;4827703;4827703;4456398;4456398;4456398;4456398;4417982;4417982;4417982;4417982;4469000;4469000;4469000;4469000;5762000;5762000;5762000;5762000;7471000;7471000;7471000;7471000;9342000;9342000;9342000;9342000;12204000;12204000;12204000;12204000;16893000;16893000;16893000;16893000;26612000;26612000;26612000;26612000;22101000;22101000;22101000;22101000;42978000;42978000;42978000;42978000;79327000;79327000;79327000
;;;;NVIDIA CORPORATION - CASH;447221;665361;665361;665361;665361;667876;667876;667876;667876;732786;732786;732786;732786;1151587;1151587;1151587;1151587;496654;496654;496654;496654;596000;596000;596000;596000;1766000;1766000;1766000;1766000;4002000;4002000;4002000;4002000;782000;782000;782000;782000;10896000;10896000;10896000;10896000;847000;847000;847000;847000;1990000;1990000;1990000;1990000;3389000;3389000;3389000;3389000;7280000;7280000;7280000;7280000;8589000;8589000;8589000
;;;;NVIDIA CORPORATION - FUNDS FROM OPERATIONS;351392;524098;524098;524098;524098;907007;907007;907007;907007;936494;936494;936494;936494;822909;822909;822909;822909;1108183;1108183;1108183;1108183;1226000;1226000;1226000;1226000;2351000;2351000;2351000;2351000;3317000;3317000;3317000;3317000;4600000;4600000;4600000;4600000;4044000;4044000;4044000;4044000;6525000;6525000;6525000;6525000;12471000;12471000;12471000;12471000;7848000;7848000;7848000;7848000;31812000;31812000;31812000;31812000;73472000;73472000;73472000
;;;;NVIDIA CORPORATION - CAPITAL EXPENDITURES;77601;97890;97890;97890;97890;138735;138735;138735;138735;183309;183309;183309;183309;255186;255186;255186;255186;122381;122381;122381;122381;86000;86000;86000;86000;176000;176000;176000;176000;593000;593000;593000;593000;600000;600000;600000;600000;489000;489000;489000;489000;1128000;1128000;1128000;1128000;976000;976000;976000;976000;1833000;1833000;1833000;1833000;1069000;1069000;1069000;1069000;3236000;3236000;3236000
;;;;NVIDIA CORPORATION - COMMON SHARES OUTSTANDING;22458634;23542228;23542228;23542228;23542228;24487656;24487656;24487656;24487656;24670245;24670245;24670245;24670245;22719869;22719869;22719869;22719869;21796520;21796520;21796520;21796520;21520000;21520000;21520000;21520000;23400000;23400000;23400000;23400000;24240000;24240000;24240000;24240000;24240000;24240000;24240000;24240000;24520000;24520000;24520000;24520000;24800000;24800000;24800000;24800000;25060000;25060000;25060000;25060000;24660000;24660000;24660000;24660000;24640000;24640000;24640000;24640000;24477000;24477000;24477000
;;;;NVIDIA CORPORATION;0,467;0,4305;0,2595;0,2837;0,3955;0,455;0,4036;0,2952;0,3465;0,3832;0,3361;0,3279;0,3065;0,3102;0,3525;0,3887;0,4005;0,4662;0,4688;0,4567;0,5013;0,5252;0,51;0,6042;0,824;0,9037;1,1665;1,7112;2,6685;2,7095;3,4832;4,475;4,8375;5,5262;6,056;7,234;3,3375;4,557;4,1542;4,35;5,8825;6,0767;9,53;13,6145;13,055;13,8117;20,212;20,742;30,121;26,712;14,523;12,512;14,614;27,965;42,413;44,782;49,522;90,363;124,3;117
;;;;NVIDIA CORPORATION - TOT RETURN IND;1138,62;1049,63;632,7;691,83;964,29;1109,36;984,1;719,87;844,82;934,42;819,53;799,41;752,17;765,99;874,68;969,47;1004,27;1174,44;1186,24;1160,95;1279,47;1345,84;1312,82;1562;2137,96;2353,47;3045,41;4475,77;6989,85;7106,21;9144,94;11758,8;12720,2;14540,27;15943,77;19055,38;8800,38;12028,44;10977,98;11506,67;15571,87;16096,27;25254,84;36089,37;34616,57;36634,87;53623,52;55039,47;79937,06;70901,75;38556,71;33227,46;38818,8;74295,44;112691,9;118996,6;131603,1;240148;330366,1;310990,2
